英語,日本語,id
xylophone,木琴，楽器,4236
bedraggled,ぼろぼろの，汚れた,4237
cajole,なだめる，ごまかす,4238
equivocate,あいまいに言う，二枚舌,4239
up in arms,怒って，反対して,4240
gesticulate,身振り手振りで話す,4241
hobnob,親しく交際する，つるむ,4242
imbibe,飲む，吸収する,4243
maelstrom,大渦，混沌,4244
palliate,緩和する，軽減する,4245
yelp,高い鳴き声，悲鳴,4246
bluster,大ぼらを吹く，威嚇する,4247
effulgent,輝かしい，明るい,4248
macabre,恐ろしい，気味の悪い,4249
obsequious,へつらいの，こびへつらう,4250
x marks the spot,目印，正確な位置,4251
wan,青白い，元気ない,4252
hit the hay,寝る，床につく,4253
abysmal,奈落のような，ひどい,4254
jeJune,子供っぽい，稚拙な,4255
keep at bay,距離を保つ，抑制する,4256
rapacious,強欲な，貪欲な,4257
get a kick out of something,何かから楽しみや興奮を感じる,4258
abscond,逃亡する，忍び去る,4259
bereft,奪われた，失った,4260
decadent,堕落した，衰退した,4261
feckless,無気力な，責任感のない,4262
grotesque,奇怪な，異様な,4263
recumbent,横たわる，寝そべる,4264
give in to,屈する，譲歩する,4265
mull over,よく考える，熟考する,4266
xenolith,岩石中の異質鉱物，捕獲岩,4267
hermetic,密封された，秘密主義の,4268
voracious,貪欲な，がつがつした,4269
sniff out,見つけ出す，嗅ぎつける,4270
holistic,全体論的な，総体的な,4271
in the nick of time,ぎりぎりのところで，間一髪で,4272
ambiguous,曖昧な，多義的な,4273
tangible,具体的な，実体のある,4274
cunning,狡猾な，ずるい,4275
adulation,お世辞，過剰な賞賛,4276
inanimate,無生物の，生命のない,4277
incorrigible,非常に悪い，改善できない,4278
vapid,抜けた，風味のない,4279
xenial,接待上の，主客関係の,4280
